Age,Flight distance,Inflight Wi-Fi service,Convenient arrival/departure time,Ease of online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Check-in service,Inflight service,Cleanliness,Departure delay in minutes,Gender,Customer type,Type of travel,Eco,Eco plus,Satisfied
36,867,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30,1,0,0,0,0,1
41,1999,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0,1,0,1,0,0
58,2073,2,2,2,2,3,4,5,5,5,5,4,4,5,5,0,0,1,0,1,0,1
59,2218,1,3,1,4,4,4,3,1,1,1,1,2,1,1,2,0,0,1,1,0,0
28,241,1,5,1,1,1,1,1,1,5,2,4,3,5,1,6,0,0,1,1,0,0
65,862,2,4,2,1,1,2,5,1,5,4,5,5,4,1,0,0,0,0,0,0,1
64,515,1,5,1,3,3,5,4,4,4,1,4,3,4,3,0,1,0,0,0,0,1
60,1671,1,1,4,1,3,5,4,5,5,5,5,5,5,5,0,1,1,0,1,0,0
40,101,1,1,1,3,4,1,3,4,1,5,4,3,3,4,0,0,0,0,0,0,0
66,1276,3,4,3,3,3,3,2,3,3,3,3,4,3,4,54,1,0,0,0,0,1
47,2994,4,3,3,3,5,4,3,4,4,4,4,1,4,1,13,0,0,0,0,0,1
24,1072,2,2,2,4,3,2,3,3,3,5,4,3,3,3,105,0,0,0,0,0,0
57,192,5,5,5,4,5,5,5,5,5,4,5,4,5,5,0,1,0,0,1,0,1
9,422,2,2,2,4,3,2,3,3,3,1,4,1,4,3,5,1,0,0,0,0,1
35,2342,4,4,4,4,3,3,5,1,1,2,1,3,1,3,0,1,0,0,0,0,1
49,534,3,3,3,3,2,5,2,4,4,4,4,2,4,2,3,0,1,0,1,0,0
38,130,2,2,2,2,3,5,5,5,5,4,4,3,5,5,0,1,0,1,1,0,0
40,636,5,5,5,5,5,5,5,5,3,3,2,1,1,5,38,0,0,0,0,1,0
12,351,2,1,2,2,2,2,2,2,2,2,3,1,2,2,0,1,0,1,1,0,0
22,417,2,1,2,3,1,2,1,1,3,5,4,3,4,1,36,0,0,1,1,0,0
60,1723,1,1,1,1,1,2,4,5,5,5,5,3,5,1,0,1,0,0,1,0,0
26,451,2,3,2,4,5,2,5,5,1,2,3,4,3,5,3,0,0,1,1,0,0
38,533,4,3,4,2,5,4,5,5,1,5,1,3,2,5,16,0,0,1,0,1,0
35,356,3,5,3,3,3,3,3,3,3,4,4,3,5,3,0,0,0,0,0,0,1
51,337,2,2,2,4,2,4,4,5,5,2,5,1,5,3,9,1,0,0,0,0,1
31,3428,0,4,0,1,2,2,2,2,3,3,1,1,5,2,0,1,0,0,0,0,1
38,2409,5,5,5,5,2,3,3,4,4,4,4,2,4,4,0,0,0,0,0,0,1
39,387,2,0,2,4,3,2,3,3,1,4,3,2,4,3,0,1,1,0,0,0,1
59,2704,2,2,2,2,5,4,3,2,2,2,2,1,2,2,0,1,0,1,1,0,0
49,590,5,5,2,5,4,5,5,2,2,2,2,5,2,4,46,1,0,0,0,0,1
49,3844,1,1,1,1,5,5,5,4,4,4,4,4,4,4,86,1,0,0,1,0,1
50,3397,4,5,5,5,3,4,4,3,2,3,4,4,2,4,161,0,0,1,1,0,0
43,420,4,1,1,1,4,4,4,4,1,4,2,3,4,4,5,1,0,0,1,0,1
41,114,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,1,0,1,1,0,0
53,3057,1,1,1,1,4,5,5,5,5,5,5,4,5,4,0,0,0,0,0,0,1
38,240,3,3,3,4,1,3,1,1,3,4,4,3,4,1,5,0,0,1,1,0,0
43,395,3,3,3,3,1,3,1,1,5,3,3,3,3,1,1,0,0,1,1,0,0
72,319,2,1,1,1,3,3,3,2,2,2,2,3,2,1,52,1,0,0,0,0,1
29,814,4,2,4,3,3,4,3,3,1,3,2,3,4,3,0,0,0,0,0,0,1
70,327,2,0,2,3,5,4,5,5,5,2,5,5,5,5,59,0,0,0,0,0,1
41,1892,3,4,5,4,2,3,2,2,3,1,4,1,4,2,0,1,0,0,1,0,0
41,1504,2,1,2,3,5,2,5,5,1,3,2,1,3,5,0,0,0,0,0,0,1
43,261,2,3,2,2,3,3,4,5,5,2,5,1,5,2,1,1,0,1,1,0,1
25,2073,2,2,2,2,4,4,4,4,5,3,5,5,4,4,0,0,1,0,1,0,0
17,1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2,0,0,0,1,0,0
52,3176,3,3,3,3,2,4,5,5,5,4,5,5,5,4,6,0,0,0,1,0,0
45,604,4,4,4,4,5,5,3,4,4,4,4,1,4,5,0,1,1,0,1,0,0
22,825,0,4,0,5,3,0,3,3,4,2,4,4,5,3,0,0,1,0,0,1,0
64,358,3,4,3,5,5,3,5,5,5,4,4,4,5,5,1,1,0,0,0,0,0
59,290,2,2,2,2,5,5,5,5,5,5,5,2,5,3,2,1,1,0,0,0,1
38,251,5,4,4,4,5,5,5,5,3,2,2,4,1,5,0,0,0,0,0,0,1
18,689,3,2,4,3,4,4,4,4,2,1,4,4,3,4,0,1,0,0,0,0,1
68,156,3,2,2,2,3,3,3,3,2,5,2,5,4,3,0,0,0,1,1,0,0
59,1211,1,0,1,3,4,1,4,4,4,2,5,3,4,4,0,0,1,0,0,1,1
59,541,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,1,1,0,1,0,1
53,957,3,4,3,3,4,4,5,5,5,3,5,3,5,3,0,1,0,0,0,0,1
50,550,4,3,4,3,5,4,4,2,2,4,2,4,2,4,1,1,0,1,1,0,0
52,1985,5,5,4,5,3,5,4,4,4,4,4,5,4,3,1,1,0,1,1,0,0
27,1938,5,5,5,5,5,5,5,5,1,5,4,1,1,5,0,0,0,1,0,1,0
32,3147,4,1,4,4,4,4,4,4,5,4,5,4,4,4,7,0,0,0,0,0,1
50,1132,4,4,3,3,4,4,4,2,5,1,1,4,4,4,284,1,1,0,1,0,0
30,2611,5,5,5,5,3,3,3,3,1,3,3,1,5,3,15,1,0,0,0,0,1
49,1337,0,2,0,4,2,0,4,2,4,1,4,3,4,2,0,0,1,0,0,0,1
21,368,3,5,3,4,3,2,2,3,4,4,5,2,3,2,251,1,0,1,1,0,0
39,516,2,4,3,4,2,2,2,2,3,3,3,4,4,2,62,1,0,1,0,0,0
63,696,2,5,5,5,5,4,3,2,2,2,2,4,2,3,59,0,0,1,1,0,0
34,483,3,5,3,3,3,3,3,3,4,5,2,3,3,3,0,0,1,0,1,0,0
36,986,2,2,2,4,5,2,5,5,4,5,4,1,4,5,0,0,0,1,1,0,0
55,3584,2,2,2,2,5,1,1,2,2,2,2,3,2,3,0,0,1,0,1,0,0
30,1096,0,0,0,1,1,0,1,1,4,5,5,5,4,1,3,1,0,0,0,0,0
22,2880,2,2,2,2,5,5,5,5,5,5,4,4,4,5,0,0,0,0,1,0,1
46,1766,4,4,4,4,4,4,4,5,5,5,5,4,5,5,56,0,0,1,1,0,0
61,1249,3,5,3,1,2,3,4,3,3,3,3,4,3,4,9,0,0,0,1,0,0
27,328,5,5,5,2,3,5,3,3,3,4,3,1,4,3,0,0,0,0,1,0,1
24,756,5,5,5,4,3,5,5,3,4,5,5,4,4,3,7,1,0,0,0,0,0
31,3025,4,1,4,4,1,2,1,1,3,4,5,4,5,1,41,0,1,0,0,0,0
15,597,3,3,4,4,2,4,2,2,1,1,4,4,3,2,0,1,0,1,1,0,0
19,731,3,4,3,3,3,3,3,3,4,4,4,2,3,3,0,0,0,0,0,0,1
56,546,2,4,2,5,3,5,4,3,3,2,4,3,3,1,0,1,0,1,1,0,1
51,2404,1,1,1,1,2,5,4,4,4,4,4,3,4,4,41,1,1,0,1,0,0
34,580,3,3,3,3,3,3,3,3,3,5,4,1,4,3,1,1,0,0,0,0,1
51,2478,5,5,3,5,4,4,2,4,4,4,4,3,4,3,12,0,0,0,0,0,1
23,296,5,0,5,2,4,5,4,4,5,3,4,5,4,4,0,0,1,0,1,0,0
13,2640,2,4,2,5,2,4,4,5,4,4,4,4,3,4,5,0,0,0,0,0,1
50,314,1,4,1,2,4,4,5,3,3,1,3,4,3,4,0,1,0,1,1,0,0
48,967,1,5,1,3,3,4,5,2,2,1,2,3,2,5,52,1,0,0,0,0,1
9,1050,2,3,3,4,2,4,4,4,5,3,4,4,2,4,0,0,1,0,0,0,0
70,503,2,5,2,3,3,4,4,4,4,2,5,3,4,5,0,1,0,0,1,0,0
56,525,3,0,2,1,3,2,3,3,2,3,4,4,3,3,0,1,0,1,1,0,0
38,1624,4,2,2,2,4,3,3,3,3,3,4,1,3,4,7,1,0,0,0,0,1
40,828,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0,1,0,1,0,0,0
66,1068,2,5,2,4,3,5,5,4,4,2,1,4,4,4,0,1,1,0,0,0,1
56,236,1,3,3,3,4,3,3,2,2,1,2,2,2,1,0,1,1,0,1,0,0
48,223,4,4,4,4,5,4,2,4,4,4,4,3,4,1,0,1,0,0,0,0,1
32,770,1,1,2,1,1,1,1,1,3,2,4,4,3,1,113,0,0,0,0,0,1
21,651,3,4,3,3,2,3,2,2,1,3,4,1,3,2,2,0,0,1,1,0,0
8,861,2,4,2,3,4,2,4,4,4,3,4,3,5,4,0,1,0,1,1,0,0
21,2486,4,4,4,4,3,4,3,3,5,4,3,4,4,3,0,1,0,1,1,0,0
29,341,4,5,4,4,2,4,2,2,4,4,4,5,4,2,0,1,0,1,1,0,0
20,639,1,2,1,3,4,1,4,4,4,1,3,4,4,4,0,1,0,0,0,0,1
39,3661,4,5,4,4,4,5,4,4,4,4,4,5,4,3,6,0,0,0,1,0,1
48,1797,1,1,1,1,4,3,4,4,4,4,4,3,4,5,24,0,0,0,0,0,1
57,262,3,3,3,2,5,3,4,5,1,5,2,2,2,5,0,1,1,0,0,0,0
54,325,0,0,0,3,4,4,5,5,5,5,5,4,5,4,0,0,0,0,0,0,1
59,216,3,1,3,2,1,3,1,1,2,2,1,4,2,1,0,1,0,1,1,0,0
29,3916,3,3,3,3,4,4,4,4,4,2,4,3,5,4,8,1,0,0,0,0,0
37,446,1,1,1,4,3,1,3,3,5,4,4,3,4,3,1,0,0,0,0,0,1
59,429,2,4,4,4,2,2,2,2,3,3,4,1,3,2,0,1,0,0,0,0,1
22,341,1,1,1,3,5,1,5,5,1,2,3,4,3,5,0,0,0,0,0,0,0
47,1850,3,3,3,3,4,4,5,2,2,2,2,3,2,4,0,1,0,1,1,0,0
56,795,2,5,2,1,2,5,5,5,5,2,5,5,5,4,19,0,0,0,1,0,1
29,733,5,5,5,1,2,5,4,2,3,4,5,5,5,2,24,0,0,0,1,0,1
23,602,1,0,1,3,4,1,2,4,5,3,1,4,4,4,0,0,0,0,0,0,1
49,1908,3,3,3,3,3,5,5,3,3,4,3,5,3,3,14,1,0,1,1,0,0
43,265,4,4,4,4,4,4,5,4,4,4,4,5,4,3,0,1,1,0,1,0,0
10,134,1,4,1,2,2,1,2,2,4,5,5,5,4,2,22,0,0,0,0,0,1
58,711,1,1,0,3,2,0,2,2,4,2,2,3,3,2,66,1,0,0,0,0,0
68,419,2,4,2,2,1,2,1,1,4,2,3,4,1,1,2,0,1,0,1,0,0
60,158,3,4,3,1,5,3,2,5,3,2,4,4,4,5,0,1,1,0,1,0,0
43,3742,1,1,1,1,1,3,5,3,3,4,3,5,3,4,0,0,1,0,1,0,1
54,517,4,1,1,1,4,3,3,4,4,4,4,2,4,2,57,1,0,1,1,0,0
43,2115,4,4,4,4,2,2,4,5,5,5,5,4,5,1,0,0,0,0,0,0,0
45,391,2,2,2,3,2,2,1,2,5,2,4,3,5,2,77,1,1,0,1,0,1
41,2917,3,3,4,3,2,4,5,5,5,5,5,4,5,4,5,0,0,0,0,0,1
45,689,1,5,1,5,2,1,2,2,3,2,5,5,4,2,0,1,0,0,0,0,1
69,3227,4,3,2,2,1,4,4,4,4,4,4,4,4,2,3,0,0,0,0,0,0
55,2639,1,1,1,1,4,5,5,5,5,5,5,5,5,4,0,0,1,0,1,0,0
51,1303,4,4,4,4,3,4,5,3,3,3,3,5,3,5,0,0,1,0,1,0,0
25,3996,4,3,3,3,4,4,4,4,1,3,3,2,4,4,0,0,1,0,1,0,0
28,130,2,5,2,3,4,2,4,4,4,4,4,5,4,4,0,0,1,0,1,0,0
31,473,4,3,3,3,4,4,4,4,3,2,2,1,4,4,0,1,0,1,1,0,0
37,493,5,3,2,2,5,5,5,5,3,5,1,2,4,5,0,0,0,0,0,0,1
51,2059,4,4,4,4,3,3,5,3,3,4,3,5,3,5,0,0,0,0,1,0,0
57,1042,2,5,2,1,5,2,2,5,2,1,3,2,4,5,37,1,0,0,0,0,1
29,646,3,3,3,3,1,3,1,1,4,1,3,3,3,1,56,1,0,0,0,0,1
53,594,2,2,2,2,3,4,4,4,4,4,4,5,4,4,88,1,1,0,1,0,0
28,141,1,4,4,4,4,4,1,4,3,4,4,2,3,4,0,0,1,0,1,0,0
23,226,2,2,2,2,5,2,5,5,3,4,2,3,3,5,0,0,0,0,1,0,0
61,304,2,1,2,3,3,2,3,3,2,5,3,3,4,3,2,1,0,0,1,0,1
18,570,5,4,5,3,2,5,1,2,3,2,4,5,4,2,1,0,0,0,1,0,1
44,955,2,5,2,5,2,2,2,2,4,2,5,4,4,2,0,0,0,0,0,0,1
44,2600,1,4,4,4,1,4,4,3,3,3,1,1,3,2,8,1,0,0,0,0,1
19,2615,5,5,5,1,1,5,1,1,4,5,4,4,5,1,0,1,0,0,0,0,0
31,1705,4,4,4,4,4,4,4,4,5,5,4,4,5,4,21,1,0,1,1,0,0
50,479,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0,1,0,0,1,1
36,2330,2,4,4,4,2,2,2,2,2,2,2,2,2,3,2,1,0,1,0,1,0
30,292,1,1,1,3,5,1,4,5,4,1,3,4,4,5,0,1,0,1,1,0,0
50,526,4,2,4,3,5,4,5,5,4,2,2,2,3,5,1,0,0,0,0,0,0
30,255,2,4,2,4,3,2,3,3,1,2,4,4,4,3,3,0,0,0,1,0,0
20,261,3,1,3,4,2,3,2,2,1,2,3,3,4,2,0,0,0,1,0,0,0
14,1027,2,4,2,3,3,2,3,3,5,4,4,3,5,3,0,1,0,0,0,0,1
50,3359,1,1,1,1,4,5,5,2,2,2,2,3,2,5,0,0,1,0,0,0,1
49,1062,3,2,2,2,2,3,3,3,3,3,3,4,3,2,48,0,0,0,0,0,1
39,1726,5,5,1,5,3,4,4,5,5,5,5,4,5,4,4,1,0,0,0,0,1
25,1993,1,1,1,1,5,5,5,5,5,4,4,3,5,5,9,0,0,1,1,0,0
21,83,2,2,2,2,4,2,4,4,1,3,2,1,1,4,8,0,0,0,0,0,1
27,935,3,3,3,4,5,3,4,5,3,4,4,1,3,5,7,0,0,0,0,0,1
43,1072,2,2,2,2,5,3,4,2,2,2,2,3,2,1,0,1,0,1,1,0,1
41,1428,4,2,2,2,4,4,4,4,4,3,1,4,4,4,0,1,0,0,1,0,1
33,192,4,2,2,2,4,4,4,1,5,5,5,4,5,4,293,1,0,1,1,0,0
58,2422,5,5,5,5,5,5,5,4,3,4,5,5,4,5,0,0,1,0,1,0,0
40,2679,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,0,0,1,1,0,0
38,868,4,2,2,2,2,3,4,4,4,4,4,3,4,1,0,0,0,0,1,0,0
56,1670,3,1,3,2,1,3,1,1,3,1,3,1,2,1,3,1,0,1,1,0,0
25,701,4,3,4,3,2,4,2,2,1,1,3,4,3,2,0,0,0,0,0,0,1
20,1067,2,4,2,2,3,2,3,3,3,3,4,4,4,3,0,1,0,1,0,0,0
49,1290,3,4,3,2,4,3,4,4,3,5,4,4,5,4,0,1,0,0,0,0,0
58,2609,3,4,4,4,2,4,3,3,3,3,3,3,3,1,0,0,0,0,0,0,1
44,612,2,5,5,5,2,4,4,2,2,2,2,1,2,2,0,1,0,1,0,1,0
12,337,3,4,3,1,5,3,5,5,4,3,4,4,5,5,0,0,0,0,0,0,1
60,3737,3,3,3,3,5,5,4,4,4,4,4,3,4,4,12,1,1,0,0,0,1
29,507,5,5,5,2,3,5,1,3,4,2,5,3,4,3,0,1,1,0,1,0,1
57,3114,3,3,3,3,4,4,4,5,5,5,5,5,5,5,2,0,1,0,0,0,0
61,3045,3,3,3,3,4,3,1,5,5,5,5,3,5,4,0,1,0,0,0,0,1
11,287,1,5,5,2,1,5,1,1,3,4,5,5,4,1,30,0,0,0,0,0,1
43,1310,1,1,1,1,3,4,4,4,4,4,4,4,4,5,0,1,1,0,0,0,0
31,2342,1,1,1,1,5,5,5,5,3,3,2,3,3,5,85,0,0,0,0,0,0
25,466,0,4,0,2,2,0,2,2,5,3,4,5,5,2,0,1,0,0,0,0,1
40,783,5,4,4,4,5,5,5,5,5,5,3,2,5,5,26,1,0,0,0,0,1
38,139,3,5,3,4,5,3,3,5,5,5,4,5,5,5,0,1,0,1,1,0,0
22,236,1,4,1,2,2,1,2,2,5,2,5,3,5,2,0,0,1,0,1,0,0
25,591,3,4,3,2,2,3,2,2,5,5,4,5,5,2,19,1,0,0,0,0,0
51,1195,2,5,4,4,4,4,4,2,2,2,2,2,2,1,75,1,0,1,1,0,0
43,304,2,5,2,5,5,2,1,5,3,3,5,5,5,5,0,1,0,0,1,0,0
49,189,0,4,0,3,2,4,5,4,4,4,4,4,4,5,0,1,0,0,0,0,1
19,726,2,1,2,4,5,2,5,5,4,2,3,2,3,5,0,1,0,0,0,0,1
50,2168,1,3,3,3,2,4,4,2,2,2,1,4,2,2,0,0,0,0,0,0,1
42,2433,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,1,0,1,0,0
35,644,4,5,4,4,1,4,1,1,5,2,4,3,4,1,0,0,0,0,0,0,1
46,2826,2,5,2,2,4,5,5,5,5,4,5,4,5,5,0,0,0,0,1,0,0
27,404,0,0,0,2,5,0,3,5,4,2,4,4,5,5,62,1,0,0,0,0,1
25,680,4,4,4,3,4,4,4,4,2,1,2,2,3,4,0,1,0,0,0,0,0
36,731,3,3,3,1,5,3,5,5,4,5,5,5,4,5,9,0,0,1,1,0,0
47,2422,4,5,4,4,4,5,4,5,5,5,5,4,5,5,0,1,0,1,0,0,0
45,2422,0,5,0,4,2,4,4,5,5,3,3,5,5,4,14,1,0,0,0,0,1
37,1608,3,3,3,5,4,3,4,4,3,5,5,5,4,4,0,0,0,0,0,0,0
45,2565,4,4,5,4,4,2,3,4,4,4,4,1,4,1,86,1,0,1,1,0,0
53,3904,3,3,3,3,2,4,4,5,5,5,4,5,5,4,0,0,0,0,0,0,1
42,304,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0,0,0,0,1,1
19,449,2,4,2,3,1,2,1,1,5,3,4,4,4,1,4,0,0,0,0,0,1
33,399,2,1,2,3,4,2,4,4,1,5,3,2,3,4,0,0,0,0,0,0,0
55,2926,3,5,5,5,3,3,4,1,1,1,3,3,1,3,1,1,0,0,0,0,1
59,1068,4,1,4,3,1,4,1,1,3,4,4,2,4,1,5,0,0,0,0,0,1
41,84,1,5,5,5,1,1,1,1,1,3,2,1,3,1,149,1,0,0,0,0,1
57,1722,4,4,4,4,4,5,4,5,5,5,5,3,5,3,18,1,0,0,0,1,1
60,2303,1,1,1,1,2,2,2,3,5,4,4,2,5,2,298,1,1,0,1,0,0
46,236,3,3,3,3,4,4,4,4,4,4,4,4,4,5,33,1,0,0,1,0,0
14,846,3,3,3,3,4,3,4,4,2,5,4,2,3,4,21,1,0,0,1,0,1
48,722,1,1,1,1,5,4,5,2,2,2,2,3,2,4,0,0,0,0,0,0,1
43,370,2,2,2,2,1,3,3,3,3,2,3,2,3,4,10,0,0,0,0,0,1
50,1616,5,5,5,5,5,5,4,3,3,3,3,3,3,4,0,1,0,1,1,0,0
32,2072,2,1,1,1,2,3,2,2,1,1,4,2,3,2,0,0,0,0,1,0,1
50,577,2,4,2,3,2,4,4,2,2,2,2,4,2,3,0,1,0,1,1,0,0
34,563,3,5,3,1,2,4,4,2,2,3,2,3,2,4,0,1,0,1,1,0,0
40,1791,1,1,1,1,5,5,5,5,5,5,5,4,5,3,0,1,0,1,0,0,0
50,692,4,5,5,5,4,4,4,4,4,4,4,3,4,4,0,0,1,0,0,1,0
32,2367,1,1,2,3,3,2,3,3,2,5,4,2,3,3,0,1,1,0,1,0,0
44,361,3,1,3,3,2,4,5,5,5,5,5,4,5,4,0,0,1,0,0,0,0
33,67,5,3,3,3,5,5,5,5,5,5,3,4,5,5,42,0,0,0,0,0,1
59,677,2,2,5,2,4,4,4,4,4,4,4,3,4,5,0,1,1,0,1,0,1
37,2242,3,2,2,2,3,3,3,3,3,3,3,2,3,1,1,0,0,0,0,0,1
40,2615,4,4,4,4,5,5,5,3,3,5,5,5,4,5,0,1,0,1,1,0,1
39,1249,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0,0,0,0,0,1
45,600,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0,1,0,0,0,0,1
42,1216,4,4,4,4,4,4,4,4,2,4,5,3,1,4,0,0,0,0,0,0,1
29,508,2,3,2,4,2,3,3,2,4,4,4,3,3,3,213,1,0,1,0,1,0
31,329,3,5,5,5,3,3,3,3,4,5,4,2,4,3,0,0,0,0,0,0,1
53,461,4,2,2,2,4,4,4,4,1,5,4,2,5,4,0,1,0,1,1,0,0
41,1934,5,5,1,5,5,3,3,4,4,4,5,1,4,4,41,0,0,1,1,0,0
57,925,5,5,5,5,4,5,5,4,4,4,4,5,4,3,0,1,1,0,1,0,0
14,857,2,4,2,3,5,2,5,5,2,1,5,5,2,5,1,0,0,0,0,0,1
44,165,4,2,4,4,5,5,5,4,4,4,4,4,4,2,6,1,0,0,0,0,0
36,1216,3,1,3,3,5,3,5,5,1,5,4,4,4,5,21,1,0,1,1,0,1
23,323,3,5,3,3,4,3,4,4,3,5,2,1,5,4,0,1,1,0,0,0,1
68,1546,2,5,2,3,4,5,5,2,2,2,2,4,2,4,0,1,1,0,1,0,0
30,651,1,1,1,3,4,1,4,4,2,4,4,2,4,4,33,0,1,0,1,0,0
40,925,3,3,3,4,5,3,5,5,4,2,4,1,4,5,23,1,0,0,1,0,1
36,862,3,3,3,2,5,3,5,5,5,5,4,3,4,5,56,1,0,1,1,0,0
38,2831,2,2,2,2,5,4,4,4,4,4,4,3,4,2,3,1,1,0,0,0,1
24,587,5,0,5,1,2,5,2,2,5,3,5,3,5,2,46,0,0,0,0,0,0
43,3484,3,3,3,3,1,2,4,3,3,4,3,5,3,2,3,0,0,0,0,0,0
60,101,0,4,0,5,2,0,2,2,4,2,4,5,5,2,0,0,0,1,1,0,0
57,2227,2,2,1,2,4,4,4,5,4,4,5,4,3,4,184,0,1,0,0,0,0
65,1974,5,5,5,5,3,3,5,5,5,5,5,3,5,4,0,1,0,1,1,0,0
59,802,3,3,3,3,5,4,4,5,5,5,5,5,5,4,0,1,0,0,1,0,0
30,602,3,3,3,2,5,3,5,5,4,4,5,5,5,5,27,0,0,1,0,1,0
44,3798,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0,0,0,0,0,0
11,978,2,4,3,1,5,3,1,5,4,3,4,5,4,5,0,0,0,1,1,0,1
44,936,1,5,1,2,4,4,5,3,3,1,3,4,3,3,0,0,0,0,1,0,0
28,501,2,0,2,3,1,2,1,1,5,5,5,1,4,1,0,0,0,1,1,0,0
35,2677,3,3,3,3,5,4,3,5,5,5,5,1,5,5,0,0,0,0,0,0,1
59,1676,2,1,1,1,2,3,4,2,2,3,2,4,2,4,0,1,0,0,0,0,1
33,2139,5,4,5,5,4,5,4,4,5,2,4,3,5,4,0,1,0,0,0,0,1
24,910,4,2,4,2,4,4,2,4,4,5,4,4,4,4,0,0,0,0,0,0,1
23,2475,3,3,3,4,3,4,4,2,1,4,4,4,1,4,312,1,0,0,1,0,0
32,748,4,4,4,1,2,4,2,2,5,4,3,3,3,2,0,0,0,1,1,0,0
12,1476,5,2,2,2,5,5,5,5,2,4,3,4,3,5,0,0,0,1,0,1,0
34,1009,4,3,4,2,3,4,3,3,1,1,3,3,3,3,0,1,1,0,1,0,0
41,1147,5,5,5,3,4,5,4,4,5,3,4,5,5,4,7,0,0,0,0,0,0
50,1521,2,5,5,5,4,2,3,2,2,2,2,2,2,4,17,0,0,0,0,0,1
41,2199,3,5,3,5,4,2,2,3,3,3,3,1,3,4,0,1,0,1,0,1,0
60,1142,1,5,1,2,3,3,5,2,2,1,3,1,2,2,0,1,0,1,1,0,0
32,695,4,4,4,3,5,4,5,5,1,5,4,3,3,5,34,1,1,0,1,0,0
21,1129,1,4,1,3,1,1,1,1,5,3,5,5,5,1,0,0,0,1,1,0,0
28,2917,2,2,2,2,2,2,2,2,5,4,4,2,1,2,1,0,0,1,1,0,0
46,300,1,4,1,4,3,4,3,4,4,1,4,4,4,1,4,0,0,0,0,0,1
32,3212,1,2,2,2,1,1,1,1,1,5,3,4,3,1,0,1,1,0,0,0,0
31,563,0,5,0,3,4,0,4,4,5,2,4,3,5,4,0,1,1,0,1,0,0
65,1449,1,5,5,5,4,3,4,2,2,1,2,4,2,4,0,1,0,1,1,0,0
40,500,2,4,2,2,5,2,5,5,4,4,5,5,5,5,0,0,0,1,1,0,0
56,2148,4,4,5,4,2,5,5,3,3,4,3,5,3,5,0,1,0,0,0,0,1
37,2974,3,3,3,3,1,2,1,4,4,4,4,3,4,4,0,1,1,0,1,0,1
38,1994,0,5,0,3,4,5,4,1,1,1,1,4,1,4,1,0,0,0,1,0,1
55,2985,2,2,2,2,4,4,4,5,5,5,5,4,5,4,36,1,0,1,1,0,1
33,986,1,2,2,2,1,1,1,1,4,5,3,3,4,1,0,1,1,0,1,0,0
10,550,3,4,3,3,1,3,1,1,4,5,4,2,4,1,24,0,0,0,0,0,1
35,187,1,4,0,3,3,0,3,3,5,3,5,4,5,3,0,0,0,0,1,0,0
21,253,3,3,3,4,4,3,5,4,3,2,3,3,4,4,0,0,0,0,0,0,1
53,2297,1,4,2,4,2,4,3,1,1,1,1,4,1,1,0,0,1,0,1,0,0
22,692,2,2,2,2,5,5,5,5,3,2,2,2,4,5,0,0,0,0,0,0,1
11,509,3,4,3,5,5,3,5,5,4,5,5,4,4,5,0,1,0,0,0,0,0
21,227,4,4,0,3,3,0,3,3,3,3,4,5,4,3,0,1,0,1,1,0,0
9,1747,3,3,3,4,1,3,1,1,3,4,4,1,3,1,8,0,0,0,0,0,0
38,1389,2,4,1,3,3,1,3,3,3,2,5,3,5,3,0,0,0,0,0,0,0
55,1506,2,5,2,5,3,4,5,3,3,2,3,5,3,3,8,0,1,0,1,0,0
30,2378,3,3,2,3,5,5,5,3,2,4,1,5,2,5,0,0,0,1,1,0,0
26,874,3,3,3,3,3,3,5,3,3,5,5,5,4,3,0,1,0,0,0,0,1
22,192,2,3,2,1,4,2,5,4,5,4,5,4,5,4,0,1,1,0,1,0,0
11,137,1,4,0,3,2,0,2,2,1,2,2,4,2,2,0,1,1,0,0,0,0
62,315,4,5,3,2,3,5,5,2,2,3,2,5,2,5,15,0,0,1,1,0,0
25,821,5,5,5,5,2,2,2,2,4,2,4,3,5,2,16,0,0,0,0,0,0
22,2586,4,4,4,1,4,5,5,3,5,5,4,5,3,5,177,0,0,0,0,0,1
39,814,5,1,1,1,5,5,5,3,4,5,1,5,2,5,396,0,1,0,1,0,0
43,802,0,4,0,3,2,0,4,2,4,5,3,3,4,2,0,1,0,0,0,0,1
31,1744,2,2,2,2,2,2,2,4,3,2,3,2,4,2,148,1,0,0,0,0,1
41,929,2,2,2,2,2,5,5,4,4,4,4,5,4,5,0,0,0,1,1,0,0
52,1558,4,3,3,3,1,4,4,4,4,4,4,2,4,1,0,1,1,0,1,0,1
44,2014,0,0,0,4,2,5,4,5,5,5,5,4,5,4,0,0,0,1,1,0,0
